Q,I,K,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
100,15,9,0.97000,89,1.00000,1.00000,1.00000,1.00000,164.95289s,17,0.92308,0.90411,1.00000,0.94964,114.76273s,75,0.87446,0.93151,0.73913,0.82424,272.58779s
100,15,9,0.98000,99,1.00000,1.00000,1.00000,1.00000,169.00376s,34,0.92308,0.90411,1.00000,0.94964,120.44011s,70,0.84848,0.88000,0.71739,0.79042,272.42971s
100,15,9,0.99000,99,0.98795,1.00000,0.94737,0.97297,171.93571s,71,0.95604,0.95588,0.98485,0.97015,144.40626s,98,0.87879,0.91026,0.77174,0.83529,283.48159s
100,15,12,0.97000,91,1.00000,1.00000,1.00000,1.00000,270.20602s,16,0.89011,0.88889,0.96970,0.92754,205.32294s,73,0.87013,0.93056,0.72826,0.81707,448.29687s
100,15,12,0.98000,103,1.00000,1.00000,1.00000,1.00000,277.42213s,35,0.92308,0.90411,1.00000,0.94964,209.81894s,71,0.85714,0.89333,0.72826,0.80240,446.39122s
100,15,12,0.99000,103,1.00000,1.00000,1.00000,1.00000,277.74347s,72,0.95604,0.95588,0.98485,0.97015,234.46278s,98,0.87879,0.91026,0.77174,0.83529,456.91580s
100,15,15,0.97000,89,1.00000,1.00000,1.00000,1.00000,400.01319s,17,0.92308,0.90411,1.00000,0.94964,317.03626s,75,0.87013,0.93056,0.72826,0.81707,664.86745s
100,15,15,0.98000,102,1.00000,1.00000,1.00000,1.00000,410.08584s,35,0.92308,0.90411,1.00000,0.94964,326.16864s,70,0.84848,0.88000,0.71739,0.79042,667.84911s
100,15,15,0.99000,106,1.00000,1.00000,1.00000,1.00000,412.14013s,69,0.95604,0.95588,0.98485,0.97015,346.81075s,98,0.87879,0.91026,0.77174,0.83529,675.29164s
100,15,18,0.97000,91,1.00000,1.00000,1.00000,1.00000,569.78912s,17,0.92308,0.90411,1.00000,0.94964,457.78989s,72,0.87013,0.93056,0.72826,0.81707,946.32264s
100,15,18,0.98000,99,1.00000,1.00000,1.00000,1.00000,573.59357s,34,0.92308,0.90411,1.00000,0.94964,468.14536s,70,0.84848,0.88000,0.71739,0.79042,942.60452s
100,15,18,0.99000,101,0.98795,1.00000,0.94737,0.97297,575.62004s,70,0.95604,0.95588,0.98485,0.97015,487.76056s,98,0.87879,0.91026,0.77174,0.83529,948.48004s
