Q,I,K,lambda,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
150,20,3,0.00000,0.99000,85,0.93033,0.93671,0.86047,0.89697,135.59058s,69,0.92715,0.95238,0.81633,0.87912,111.57005s,61,1.00000,1.00000,1.00000,1.00000,40.24663s
150,20,3,0.20000,0.97000,38,0.87705,0.91176,0.72093,0.80519,111.62006s,34,0.86093,0.85000,0.69388,0.76404,91.78636s,44,1.00000,1.00000,1.00000,1.00000,22.93288s
150,20,3,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,113.45255s,47,0.86755,0.87179,0.69388,0.77273,92.29612s,45,1.00000,1.00000,1.00000,1.00000,23.30256s
150,20,3,0.20000,0.99000,59,0.89754,0.89610,0.80233,0.84663,114.37299s,63,0.92715,0.93182,0.83673,0.88172,93.46693s,44,1.00000,1.00000,1.00000,1.00000,23.32330s
150,20,3,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,57.47866s,26,0.83444,0.83333,0.61224,0.70588,64.58855s,38,1.00000,1.00000,1.00000,1.00000,22.57628s
150,20,3,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,111.39747s,36,0.84768,0.86111,0.63265,0.72941,91.98938s,41,1.00000,1.00000,1.00000,1.00000,22.60135s
150,20,3,0.50000,0.99000,45,0.88934,0.90411,0.76744,0.83019,116.52452s,53,0.89404,0.88372,0.77551,0.82609,93.22337s,42,1.00000,1.00000,1.00000,1.00000,22.82572s
150,20,6,0.00000,0.97000,65,0.90984,0.88095,0.86047,0.87059,210.25749s,62,0.91391,0.89130,0.83673,0.86316,176.85976s,56,1.00000,1.00000,1.00000,1.00000,64.34706s
150,20,6,0.00000,0.98000,65,0.91803,0.91250,0.84884,0.87952,213.85491s,66,0.90728,0.90698,0.79592,0.84783,182.00994s,58,1.00000,1.00000,1.00000,1.00000,65.75102s
150,20,6,0.00000,0.99000,86,0.93033,0.93671,0.86047,0.89697,219.52381s,70,0.92715,0.95238,0.81633,0.87912,181.17392s,60,1.00000,1.00000,1.00000,1.00000,66.01860s
150,20,6,0.20000,0.97000,38,0.87705,0.91176,0.72093,0.80519,193.75124s,35,0.86093,0.85000,0.69388,0.76404,160.45436s,44,1.00000,1.00000,1.00000,1.00000,49.75268s
150,20,6,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,195.13302s,47,0.86755,0.87179,0.69388,0.77273,161.37636s,45,1.00000,1.00000,1.00000,1.00000,50.35095s
150,20,6,0.20000,0.99000,59,0.89754,0.89610,0.80233,0.84663,195.34030s,64,0.92715,0.93182,0.83673,0.88172,162.30514s,44,1.00000,1.00000,1.00000,1.00000,49.13760s
150,20,6,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,138.06232s,27,0.83444,0.83333,0.61224,0.70588,132.23313s,38,1.00000,1.00000,1.00000,1.00000,49.34442s
150,20,6,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,191.31341s,38,0.84768,0.86111,0.63265,0.72941,159.31289s,41,1.00000,1.00000,1.00000,1.00000,49.25392s
150,20,6,0.50000,0.99000,45,0.88934,0.90411,0.76744,0.83019,195.34506s,53,0.89404,0.88372,0.77551,0.82609,162.57461s,42,1.00000,1.00000,1.00000,1.00000,50.12955s
150,20,9,0.00000,0.97000,66,0.90574,0.87952,0.84884,0.86391,351.49181s,61,0.91391,0.89130,0.83673,0.86316,297.06176s,58,1.00000,1.00000,1.00000,1.00000,111.15282s
150,20,9,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,353.99852s,66,0.90728,0.90698,0.79592,0.84783,300.74523s,58,1.00000,1.00000,1.00000,1.00000,112.02402s
150,20,9,0.00000,0.99000,86,0.93033,0.93671,0.86047,0.89697,359.76061s,70,0.92715,0.95238,0.81633,0.87912,301.34047s,60,1.00000,1.00000,1.00000,1.00000,112.88457s
150,20,9,0.20000,0.97000,38,0.87705,0.91176,0.72093,0.80519,335.60069s,35,0.86093,0.85000,0.69388,0.76404,281.14107s,44,1.00000,1.00000,1.00000,1.00000,96.14214s
150,20,9,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,336.68090s,47,0.86755,0.87179,0.69388,0.77273,281.36664s,45,1.00000,1.00000,1.00000,1.00000,96.14940s
150,20,9,0.20000,0.99000,59,0.89754,0.89610,0.80233,0.84663,335.79792s,63,0.92715,0.93182,0.83673,0.88172,282.94275s,44,1.00000,1.00000,1.00000,1.00000,95.82967s
150,20,9,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,280.74584s,27,0.83444,0.83333,0.61224,0.70588,254.09607s,38,1.00000,1.00000,1.00000,1.00000,96.02297s
150,20,9,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,331.12096s,38,0.84768,0.86111,0.63265,0.72941,278.97301s,41,1.00000,1.00000,1.00000,1.00000,95.54157s
150,20,9,0.50000,0.99000,45,0.88934,0.90411,0.76744,0.83019,336.20357s,53,0.89404,0.88372,0.77551,0.82609,282.81375s,42,1.00000,1.00000,1.00000,1.00000,96.73273s
150,20,12,0.00000,0.97000,64,0.90984,0.88095,0.86047,0.87059,551.79638s,63,0.91391,0.89130,0.83673,0.86316,467.92922s,54,1.00000,1.00000,1.00000,1.00000,176.54797s
150,20,12,0.00000,0.98000,65,0.91803,0.91250,0.84884,0.87952,552.50140s,65,0.91391,0.90909,0.81633,0.86022,468.91650s,58,1.00000,1.00000,1.00000,1.00000,177.13180s
150,20,12,0.00000,0.99000,86,0.93033,0.93671,0.86047,0.89697,557.75166s,70,0.92715,0.95238,0.81633,0.87912,470.33455s,60,1.00000,1.00000,1.00000,1.00000,177.29321s
150,20,12,0.20000,0.97000,38,0.87705,0.91176,0.72093,0.80519,534.28172s,35,0.86093,0.85000,0.69388,0.76404,452.47088s,44,1.00000,1.00000,1.00000,1.00000,163.78665s
150,20,12,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,542.07978s,47,0.86755,0.87179,0.69388,0.77273,458.12595s,45,1.00000,1.00000,1.00000,1.00000,166.26228s
150,20,12,0.20000,0.99000,59,0.89754,0.89610,0.80233,0.84663,535.71762s,64,0.92715,0.93182,0.83673,0.88172,455.18725s,44,1.00000,1.00000,1.00000,1.00000,163.10909s
150,20,12,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,481.13958s,27,0.83444,0.83333,0.61224,0.70588,424.16218s,38,1.00000,1.00000,1.00000,1.00000,163.09767s
150,20,12,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,536.35678s,38,0.84768,0.86111,0.63265,0.72941,455.51745s,41,1.00000,1.00000,1.00000,1.00000,164.03296s
150,20,12,0.50000,0.99000,45,0.88934,0.90411,0.76744,0.83019,536.11196s,53,0.89404,0.88372,0.77551,0.82609,452.22898s,42,1.00000,1.00000,1.00000,1.00000,162.24798s
150,20,15,0.00000,0.97000,66,0.90574,0.87952,0.84884,0.86391,818.08950s,62,0.91391,0.89130,0.83673,0.86316,695.86410s,58,1.00000,1.00000,1.00000,1.00000,265.21172s
150,20,15,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,814.78939s,65,0.91391,0.90909,0.81633,0.86022,694.26165s,58,1.00000,1.00000,1.00000,1.00000,263.41553s
150,20,15,0.00000,0.99000,86,0.93033,0.93671,0.86047,0.89697,824.73893s,70,0.92715,0.95238,0.81633,0.87912,698.40524s,60,1.00000,1.00000,1.00000,1.00000,262.77509s
150,20,15,0.20000,0.97000,38,0.87705,0.91176,0.72093,0.80519,795.51570s,35,0.86093,0.85000,0.69388,0.76404,676.20306s,44,1.00000,1.00000,1.00000,1.00000,250.94717s
150,20,15,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,796.87273s,47,0.86755,0.87179,0.69388,0.77273,677.80867s,45,1.00000,1.00000,1.00000,1.00000,251.39289s
150,20,15,0.20000,0.99000,59,0.89754,0.89610,0.80233,0.84663,793.49982s,64,0.92715,0.95238,0.81633,0.87912,675.44414s,44,1.00000,1.00000,1.00000,1.00000,248.98546s
150,20,15,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,741.03410s,27,0.83444,0.83333,0.61224,0.70588,643.27320s,38,1.00000,1.00000,1.00000,1.00000,246.76292s
150,20,15,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,803.57820s,38,0.84768,0.86111,0.63265,0.72941,678.83033s,41,1.00000,1.00000,1.00000,1.00000,250.70468s
150,20,15,0.50000,0.99000,45,0.88934,0.90411,0.76744,0.83019,795.82196s,53,0.89404,0.88372,0.77551,0.82609,672.89142s,42,1.00000,1.00000,1.00000,1.00000,247.98246s
150,20,18,0.00000,0.97000,64,0.90984,0.88095,0.86047,0.87059,1141.78161s,61,0.91391,0.89130,0.83673,0.86316,963.50793s,56,1.00000,1.00000,1.00000,1.00000,366.62701s
150,20,18,0.00000,0.98000,65,0.91803,0.91250,0.84884,0.87952,1134.79146s,65,0.91391,0.90909,0.81633,0.86022,963.60097s,59,1.00000,1.00000,1.00000,1.00000,366.99963s
150,20,18,0.00000,0.99000,86,0.93033,0.93671,0.86047,0.89697,1141.83841s,70,0.92715,0.95238,0.81633,0.87912,965.50970s,60,1.00000,1.00000,1.00000,1.00000,368.76078s
150,20,18,0.20000,0.97000,38,0.87705,0.91176,0.72093,0.80519,1116.58869s,35,0.86093,0.85000,0.69388,0.76404,952.96474s,44,1.00000,1.00000,1.00000,1.00000,357.85850s
150,20,18,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,1118.78250s,47,0.86755,0.87179,0.69388,0.77273,952.38346s,45,1.00000,1.00000,1.00000,1.00000,355.60310s
150,20,18,0.20000,0.99000,59,0.89754,0.89610,0.80233,0.84663,1124.11599s,64,0.92715,0.93182,0.83673,0.88172,952.83585s,44,1.00000,1.00000,1.00000,1.00000,357.17818s
150,20,18,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,1068.07442s,27,0.83444,0.83333,0.61224,0.70588,924.54997s,38,1.00000,1.00000,1.00000,1.00000,352.53107s
150,20,18,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,1121.28227s,38,0.84768,0.86111,0.63265,0.72941,952.67071s,41,1.00000,1.00000,1.00000,1.00000,354.88501s
150,20,18,0.50000,0.99000,45,0.88934,0.90411,0.76744,0.83019,1117.54456s,53,0.89404,0.88372,0.77551,0.82609,944.24028s,42,1.00000,1.00000,1.00000,1.00000,351.25634s
200,10,3,0.00000,0.97000,78,0.91393,0.90123,0.84884,0.87425,109.04210s,64,0.91391,0.89130,0.83673,0.86316,88.17597s,59,1.00000,1.00000,1.00000,1.00000,31.38113s
200,10,3,0.00000,0.98000,69,0.91393,0.90123,0.84884,0.87425,108.69265s,67,0.91391,0.90909,0.81633,0.86022,89.53851s,60,1.00000,1.00000,1.00000,1.00000,32.12775s
200,10,3,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,115.40398s,69,0.92715,0.95238,0.81633,0.87912,90.76012s,61,1.00000,1.00000,1.00000,1.00000,32.15188s
200,10,3,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,86.78566s,36,0.86093,0.85000,0.69388,0.76404,71.47477s,45,1.00000,1.00000,1.00000,1.00000,16.82190s
200,10,3,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,89.60621s,48,0.86093,0.86842,0.67347,0.75862,73.09498s,45,1.00000,1.00000,1.00000,1.00000,16.57974s
200,10,3,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,92.16390s,65,0.92715,0.95238,0.81633,0.87912,73.51189s,47,1.00000,1.00000,1.00000,1.00000,16.71916s
200,10,3,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,36.77297s,29,0.85430,0.86486,0.65306,0.74419,58.06116s,38,1.00000,1.00000,1.00000,1.00000,16.33062s
200,10,3,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,86.28246s,44,0.86093,0.86842,0.67347,0.75862,71.71574s,43,1.00000,1.00000,1.00000,1.00000,16.41944s
200,10,3,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,90.90061s,53,0.89404,0.88372,0.77551,0.82609,73.13922s,44,1.00000,1.00000,1.00000,1.00000,16.48859s
200,10,6,0.00000,0.97000,79,0.91393,0.90123,0.84884,0.87425,161.89789s,62,0.91391,0.89130,0.83673,0.86316,139.37842s,59,1.00000,1.00000,1.00000,1.00000,52.83920s
200,10,6,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,161.01353s,69,0.90728,0.90698,0.79592,0.84783,143.51315s,60,1.00000,1.00000,1.00000,1.00000,55.37444s
200,10,6,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,165.14949s,71,0.92715,0.95238,0.81633,0.87912,141.72441s,61,1.00000,1.00000,1.00000,1.00000,55.17754s
200,10,6,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,160.37076s,37,0.85430,0.82927,0.69388,0.75556,135.97247s,45,1.00000,1.00000,1.00000,1.00000,37.66286s
200,10,6,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,171.72545s,48,0.86093,0.86842,0.67347,0.75862,143.81480s,45,1.00000,1.00000,1.00000,1.00000,37.43930s
200,10,6,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,168.92153s,65,0.92715,0.95238,0.81633,0.87912,136.66016s,47,1.00000,1.00000,1.00000,1.00000,35.66210s
200,10,6,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,98.66358s,29,0.85430,0.84615,0.67347,0.75000,117.63189s,38,1.00000,1.00000,1.00000,1.00000,35.92670s
200,10,6,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,163.47413s,46,0.86093,0.86842,0.67347,0.75862,127.96277s,43,1.00000,1.00000,1.00000,1.00000,35.07082s
200,10,6,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,175.83964s,53,0.89404,0.88372,0.77551,0.82609,144.03150s,44,1.00000,1.00000,1.00000,1.00000,36.04577s
200,10,9,0.00000,0.97000,79,0.90984,0.88095,0.86047,0.87059,294.68363s,62,0.91391,0.89130,0.83673,0.86316,243.41168s,59,1.00000,1.00000,1.00000,1.00000,83.07434s
200,10,9,0.00000,0.98000,68,0.91803,0.91250,0.84884,0.87952,289.97655s,69,0.90728,0.90698,0.79592,0.84783,240.66464s,60,1.00000,1.00000,1.00000,1.00000,84.35723s
200,10,9,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,290.04286s,70,0.92715,0.95238,0.81633,0.87912,244.38943s,61,1.00000,1.00000,1.00000,1.00000,83.97505s
200,10,9,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,265.87047s,37,0.85430,0.82927,0.69388,0.75556,214.07803s,45,1.00000,1.00000,1.00000,1.00000,65.03745s
200,10,9,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,269.61620s,48,0.86093,0.86842,0.67347,0.75862,214.02176s,45,1.00000,1.00000,1.00000,1.00000,64.48843s
200,10,9,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,272.71643s,65,0.92715,0.95238,0.81633,0.87912,221.63793s,47,1.00000,1.00000,1.00000,1.00000,65.08188s
200,10,9,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,198.06659s,29,0.85430,0.84615,0.67347,0.75000,200.92373s,38,1.00000,1.00000,1.00000,1.00000,63.24011s
200,10,9,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,271.82671s,45,0.86093,0.86842,0.67347,0.75862,220.59662s,43,1.00000,1.00000,1.00000,1.00000,63.41862s
200,10,9,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,271.43306s,53,0.89404,0.88372,0.77551,0.82609,219.36137s,44,1.00000,1.00000,1.00000,1.00000,65.23633s
200,10,12,0.00000,0.97000,83,0.91393,0.90123,0.84884,0.87425,437.17499s,63,0.91391,0.89130,0.83673,0.86316,346.00878s,59,1.00000,1.00000,1.00000,1.00000,120.99351s
200,10,12,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,427.78384s,68,0.91391,0.90909,0.81633,0.86022,352.80560s,60,1.00000,1.00000,1.00000,1.00000,122.63625s
200,10,12,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,437.13585s,71,0.92715,0.95238,0.81633,0.87912,344.83872s,60,1.00000,1.00000,1.00000,1.00000,121.70009s
200,10,12,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,414.94114s,37,0.85430,0.82927,0.69388,0.75556,313.42730s,45,1.00000,1.00000,1.00000,1.00000,105.97325s
200,10,12,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,404.91288s,48,0.86093,0.86842,0.67347,0.75862,314.02077s,45,1.00000,1.00000,1.00000,1.00000,103.83833s
200,10,12,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,414.01902s,66,0.93377,0.95349,0.83673,0.89130,307.87203s,47,1.00000,1.00000,1.00000,1.00000,103.76131s
200,10,12,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,304.49161s,29,0.85430,0.84615,0.67347,0.75000,283.79157s,38,1.00000,1.00000,1.00000,1.00000,105.01765s
200,10,12,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,352.68277s,46,0.86093,0.86842,0.67347,0.75862,299.39223s,43,1.00000,1.00000,1.00000,1.00000,105.08711s
200,10,12,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,358.07058s,53,0.89404,0.88372,0.77551,0.82609,301.88523s,44,1.00000,1.00000,1.00000,1.00000,104.75460s
200,10,15,0.00000,0.97000,80,0.91393,0.90123,0.84884,0.87425,544.32208s,64,0.91391,0.89130,0.83673,0.86316,457.19082s,58,1.00000,1.00000,1.00000,1.00000,175.03684s
200,10,15,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,545.48785s,68,0.91391,0.90909,0.81633,0.86022,460.58443s,60,1.00000,1.00000,1.00000,1.00000,176.00061s
200,10,15,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,547.95446s,70,0.92715,0.95238,0.81633,0.87912,460.44091s,61,1.00000,1.00000,1.00000,1.00000,176.35510s
200,10,15,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,520.67623s,37,0.85430,0.82927,0.69388,0.75556,441.55171s,45,1.00000,1.00000,1.00000,1.00000,161.20736s
200,10,15,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,519.71217s,48,0.86093,0.86842,0.67347,0.75862,440.63416s,45,1.00000,1.00000,1.00000,1.00000,158.42766s
200,10,15,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,527.75700s,65,0.92715,0.95238,0.81633,0.87912,444.48936s,47,1.00000,1.00000,1.00000,1.00000,160.79688s
200,10,15,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,467.89005s,29,0.85430,0.84615,0.67347,0.75000,422.61165s,38,1.00000,1.00000,1.00000,1.00000,158.26442s
200,10,15,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,516.97621s,45,0.86093,0.86842,0.67347,0.75862,437.01287s,43,1.00000,1.00000,1.00000,1.00000,159.03231s
200,10,15,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,522.12076s,53,0.89404,0.88372,0.77551,0.82609,442.62225s,44,1.00000,1.00000,1.00000,1.00000,158.72644s
200,10,18,0.00000,0.97000,77,0.90984,0.89024,0.84884,0.86905,746.92538s,63,0.91391,0.89130,0.83673,0.86316,624.73791s,59,1.00000,1.00000,1.00000,1.00000,239.09387s
200,10,18,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,742.39079s,68,0.91391,0.90909,0.81633,0.86022,625.15647s,60,1.00000,1.00000,1.00000,1.00000,235.96722s
200,10,18,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,750.92552s,71,0.92715,0.95238,0.81633,0.87912,629.31180s,60,1.00000,1.00000,1.00000,1.00000,238.56648s
200,10,18,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,716.42853s,37,0.85430,0.82927,0.69388,0.75556,603.71963s,45,1.00000,1.00000,1.00000,1.00000,221.76378s
200,10,18,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,722.73917s,48,0.86093,0.86842,0.67347,0.75862,613.77785s,45,1.00000,1.00000,1.00000,1.00000,223.26220s
200,10,18,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,726.62771s,66,0.93377,0.95349,0.83673,0.89130,611.70620s,47,1.00000,1.00000,1.00000,1.00000,225.25673s
200,10,18,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,661.90697s,29,0.85430,0.84615,0.67347,0.75000,587.21612s,38,1.00000,1.00000,1.00000,1.00000,221.62740s
200,10,18,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,716.08045s,45,0.86093,0.86842,0.67347,0.75862,600.50585s,43,1.00000,1.00000,1.00000,1.00000,220.69235s
200,10,18,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,713.33471s,53,0.89404,0.88372,0.77551,0.82609,603.09562s,44,1.00000,1.00000,1.00000,1.00000,219.51366s
200,15,3,0.00000,0.97000,78,0.91393,0.90123,0.84884,0.87425,153.81176s,64,0.91391,0.89130,0.83673,0.86316,125.94876s,59,1.00000,1.00000,1.00000,1.00000,40.35918s
200,15,3,0.00000,0.98000,69,0.91393,0.90123,0.84884,0.87425,154.38216s,67,0.91391,0.90909,0.81633,0.86022,129.47486s,60,1.00000,1.00000,1.00000,1.00000,40.31097s
200,15,3,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,160.01136s,69,0.92715,0.95238,0.81633,0.87912,127.92989s,61,1.00000,1.00000,1.00000,1.00000,40.24799s
200,15,3,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,133.13466s,36,0.86093,0.85000,0.69388,0.76404,108.99373s,45,1.00000,1.00000,1.00000,1.00000,24.83320s
200,15,3,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,136.49345s,48,0.86093,0.86842,0.67347,0.75862,110.97767s,45,1.00000,1.00000,1.00000,1.00000,25.18944s
200,15,3,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,137.93173s,65,0.92715,0.95238,0.81633,0.87912,109.93492s,47,1.00000,1.00000,1.00000,1.00000,24.63721s
200,15,3,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,55.74034s,29,0.85430,0.86486,0.65306,0.74419,90.76104s,38,1.00000,1.00000,1.00000,1.00000,24.25611s
200,15,3,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,132.75011s,44,0.86093,0.86842,0.67347,0.75862,109.85356s,43,1.00000,1.00000,1.00000,1.00000,24.54969s
200,15,3,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,137.10487s,53,0.89404,0.88372,0.77551,0.82609,112.71379s,44,1.00000,1.00000,1.00000,1.00000,24.93572s
200,15,6,0.00000,0.97000,79,0.91393,0.90123,0.84884,0.87425,233.13823s,62,0.91391,0.89130,0.83673,0.86316,190.98690s,59,1.00000,1.00000,1.00000,1.00000,65.96604s
200,15,6,0.00000,0.98000,66,0.91803,0.91250,0.84884,0.87952,233.42988s,69,0.90728,0.90698,0.79592,0.84783,193.42886s,60,1.00000,1.00000,1.00000,1.00000,66.68834s
200,15,6,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,238.75465s,71,0.92715,0.95238,0.81633,0.87912,194.41127s,61,1.00000,1.00000,1.00000,1.00000,65.86751s
200,15,6,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,211.32035s,37,0.85430,0.82927,0.69388,0.75556,175.88450s,45,1.00000,1.00000,1.00000,1.00000,50.57636s
200,15,6,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,215.06363s,48,0.86093,0.86842,0.67347,0.75862,178.23181s,45,1.00000,1.00000,1.00000,1.00000,50.84504s
200,15,6,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,216.63901s,65,0.92715,0.95238,0.81633,0.87912,176.14660s,47,1.00000,1.00000,1.00000,1.00000,50.32414s
200,15,6,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,133.74047s,29,0.85430,0.84615,0.67347,0.75000,157.31774s,38,1.00000,1.00000,1.00000,1.00000,50.24858s
200,15,6,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,208.61226s,46,0.86093,0.86842,0.67347,0.75862,174.35768s,43,1.00000,1.00000,1.00000,1.00000,50.16974s
200,15,6,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,214.25216s,53,0.89404,0.88372,0.77551,0.82609,178.67056s,44,1.00000,1.00000,1.00000,1.00000,50.67127s
200,15,9,0.00000,0.97000,79,0.90984,0.88095,0.86047,0.87059,368.44140s,63,0.91391,0.89130,0.83673,0.86316,308.31417s,59,1.00000,1.00000,1.00000,1.00000,109.80923s
200,15,9,0.00000,0.98000,69,0.91803,0.91250,0.84884,0.87952,369.69468s,69,0.90728,0.90698,0.79592,0.84783,308.10159s,60,1.00000,1.00000,1.00000,1.00000,110.72984s
200,15,9,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,378.64878s,70,0.92715,0.95238,0.81633,0.87912,312.20881s,61,1.00000,1.00000,1.00000,1.00000,112.57950s
200,15,9,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,350.17227s,37,0.85430,0.82927,0.69388,0.75556,294.95442s,45,1.00000,1.00000,1.00000,1.00000,96.53977s
200,15,9,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,352.37150s,48,0.86093,0.86842,0.67347,0.75862,296.60129s,45,1.00000,1.00000,1.00000,1.00000,96.58999s
200,15,9,0.20000,0.99000,60,0.89754,0.90667,0.79070,0.84472,356.15884s,65,0.92715,0.95238,0.81633,0.87912,295.32640s,47,1.00000,1.00000,1.00000,1.00000,96.74907s
200,15,9,0.50000,0.97000,22,0.83607,0.82857,0.67442,0.74359,270.26172s,29,0.85430,0.84615,0.67347,0.75000,269.96821s,38,1.00000,1.00000,1.00000,1.00000,94.77761s
200,15,9,0.50000,0.98000,36,0.86475,0.89552,0.69767,0.78431,351.04615s,45,0.86093,0.86842,0.67347,0.75862,294.64464s,43,1.00000,1.00000,1.00000,1.00000,96.45077s
200,15,9,0.50000,0.99000,47,0.89344,0.90541,0.77907,0.83750,351.71612s,53,0.89404,0.88372,0.77551,0.82609,294.80183s,44,1.00000,1.00000,1.00000,1.00000,95.96331s
200,15,12,0.00000,0.97000,83,0.91393,0.90123,0.84884,0.87425,570.61262s,63,0.91391,0.89130,0.83673,0.86316,475.78882s,59,1.00000,1.00000,1.00000,1.00000,176.37841s
200,15,12,0.00000,0.98000,66,0.91803,0.90244,0.86047,0.88095,567.83332s,68,0.91391,0.90909,0.81633,0.86022,477.95929s,60,1.00000,1.00000,1.00000,1.00000,176.17858s
200,15,12,0.00000,0.99000,87,0.93033,0.93671,0.86047,0.89697,573.32405s,71,0.92715,0.95238,0.81633,0.87912,478.57859s,60,1.00000,1.00000,1.00000,1.00000,176.22364s
200,15,12,0.20000,0.97000,40,0.86475,0.88406,0.70930,0.78710,547.08792s,37,0.85430,0.82927,0.69388,0.75556,461.33558s,45,1.00000,1.00000,1.00000,1.00000,161.80011s
200,15,12,0.20000,0.98000,49,0.89754,0.89610,0.80233,0.84663,549.98107s,48,0.86093,0.86842,0.67347,0.75862,464.46279s,45,1.00000,1.00000,1.00000,1.00000,162.41863s
