Q,I,K,lambda,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
200,15,6,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,61.92880s,2,0.67550,-nan,0.00000,-nan,57.46242s,13,0.94737,1.00000,0.83333,0.90909,28.54452s
200,15,6,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,66.48560s,2,0.67550,-nan,0.00000,-nan,56.97214s,19,1.00000,1.00000,1.00000,1.00000,30.58895s
200,15,6,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,84.96549s,18,0.83444,0.81579,0.63265,0.71264,63.04174s,28,1.00000,1.00000,1.00000,1.00000,33.85767s
200,15,9,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,158.70696s,8,0.74834,0.65714,0.46939,0.54762,138.01253s,32,1.00000,1.00000,1.00000,1.00000,64.44789s
200,15,9,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,159.31672s,23,0.82781,0.82857,0.59184,0.69048,140.23095s,42,1.00000,1.00000,1.00000,1.00000,67.58555s
200,15,9,0.00000,0.97500,61,0.90574,0.92000,0.80233,0.85714,224.75909s,56,0.89404,0.90244,0.75510,0.82222,192.72167s,46,1.00000,1.00000,1.00000,1.00000,69.00556s
200,15,9,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,151.50127s,2,0.67550,-nan,0.00000,-nan,132.79114s,19,1.00000,1.00000,1.00000,1.00000,63.17769s
200,15,9,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,152.71814s,7,0.75497,0.65000,0.53061,0.58427,132.12502s,31,1.00000,1.00000,1.00000,1.00000,66.94915s
200,15,9,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,206.75793s,37,0.84768,0.84211,0.65306,0.73563,175.84327s,41,1.00000,1.00000,1.00000,1.00000,68.04553s
200,15,9,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,150.09134s,2,0.67550,-nan,0.00000,-nan,130.95066s,13,0.94737,1.00000,0.83333,0.90909,62.22252s
200,15,9,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,151.65928s,2,0.67550,-nan,0.00000,-nan,131.45583s,18,1.00000,1.00000,1.00000,1.00000,65.09291s
200,15,9,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,168.80662s,18,0.83444,0.81579,0.63265,0.71264,136.46485s,28,1.00000,1.00000,1.00000,1.00000,67.27079s
200,15,12,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,282.00602s,8,0.74834,0.65714,0.46939,0.54762,246.13952s,32,1.00000,1.00000,1.00000,1.00000,111.23675s
200,15,12,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,287.54612s,23,0.82781,0.82857,0.59184,0.69048,250.12716s,44,1.00000,1.00000,1.00000,1.00000,116.27394s
200,15,12,0.00000,0.97500,61,0.90574,0.92000,0.80233,0.85714,345.60636s,56,0.89404,0.90244,0.75510,0.82222,299.28414s,46,1.00000,1.00000,1.00000,1.00000,117.97086s
200,15,12,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,272.92635s,2,0.67550,-nan,0.00000,-nan,237.51071s,19,1.00000,1.00000,1.00000,1.00000,110.87545s
200,15,12,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,272.93414s,7,0.75497,0.65000,0.53061,0.58427,237.76388s,31,1.00000,1.00000,1.00000,1.00000,114.49053s
200,15,12,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,328.84803s,37,0.84768,0.84211,0.65306,0.73563,281.93647s,41,1.00000,1.00000,1.00000,1.00000,116.83437s
200,15,12,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,273.55361s,2,0.67550,-nan,0.00000,-nan,238.26584s,13,0.94737,1.00000,0.83333,0.90909,111.69335s
200,15,12,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,272.74423s,2,0.67550,-nan,0.00000,-nan,236.80201s,18,1.00000,1.00000,1.00000,1.00000,112.80387s
200,15,12,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,289.56384s,18,0.83444,0.81579,0.63265,0.71264,238.17894s,28,1.00000,1.00000,1.00000,1.00000,116.78213s
200,15,15,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,450.93705s,8,0.74834,0.65714,0.46939,0.54762,392.31350s,32,1.00000,1.00000,1.00000,1.00000,176.18344s
200,15,15,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,448.91358s,23,0.82781,0.82857,0.59184,0.69048,388.88426s,44,1.00000,1.00000,1.00000,1.00000,178.20919s
200,15,15,0.00000,0.97500,62,0.90574,0.92000,0.80233,0.85714,497.61543s,56,0.89404,0.90244,0.75510,0.82222,428.97537s,46,1.00000,1.00000,1.00000,1.00000,177.83999s
200,15,15,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,429.19163s,2,0.67550,-nan,0.00000,-nan,373.71977s,19,1.00000,1.00000,1.00000,1.00000,172.48596s
200,15,15,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,432.56326s,7,0.75497,0.65000,0.53061,0.58427,377.56435s,31,1.00000,1.00000,1.00000,1.00000,179.00895s
200,15,15,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,489.21015s,37,0.84768,0.84211,0.65306,0.73563,422.25586s,41,1.00000,1.00000,1.00000,1.00000,183.36988s
200,15,15,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,426.75294s,2,0.67550,-nan,0.00000,-nan,372.57115s,13,0.94737,1.00000,0.83333,0.90909,171.69897s
200,15,15,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,430.71934s,2,0.67550,-nan,0.00000,-nan,376.15736s,19,1.00000,1.00000,1.00000,1.00000,169.59958s
200,15,15,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,444.16169s,18,0.83444,0.81579,0.63265,0.71264,376.35950s,29,1.00000,1.00000,1.00000,1.00000,177.25960s
200,15,18,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,652.24978s,8,0.74834,0.65714,0.46939,0.54762,567.80379s,32,1.00000,1.00000,1.00000,1.00000,253.62531s
200,15,18,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,645.81395s,23,0.82781,0.82857,0.59184,0.69048,563.83838s,44,1.00000,1.00000,1.00000,1.00000,255.22292s
200,15,18,0.00000,0.97500,62,0.90574,0.92000,0.80233,0.85714,691.45040s,56,0.89404,0.90244,0.75510,0.82222,601.49555s,46,1.00000,1.00000,1.00000,1.00000,257.53897s
200,15,18,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,620.06181s,2,0.67550,-nan,0.00000,-nan,539.66112s,19,1.00000,1.00000,1.00000,1.00000,247.92370s
200,15,18,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,619.33634s,7,0.75497,0.65000,0.53061,0.58427,533.53782s,31,1.00000,1.00000,1.00000,1.00000,252.20762s
200,15,18,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,676.90073s,37,0.84768,0.84211,0.65306,0.73563,588.34202s,41,1.00000,1.00000,1.00000,1.00000,258.49318s
200,15,18,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,616.44405s,2,0.67550,-nan,0.00000,-nan,538.01103s,13,0.94737,1.00000,0.83333,0.90909,247.23490s
200,15,18,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,613.97430s,2,0.67550,-nan,0.00000,-nan,532.62254s,18,1.00000,1.00000,1.00000,1.00000,247.90614s
200,15,18,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,636.45750s,18,0.83444,0.81579,0.63265,0.71264,543.82764s,30,1.00000,1.00000,1.00000,1.00000,255.24566s
200,20,3,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,27.87230s,8,0.74834,0.65714,0.46939,0.54762,23.79747s,33,1.00000,1.00000,1.00000,1.00000,17.47137s
200,20,3,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,33.72237s,23,0.82781,0.82857,0.59184,0.69048,29.50372s,40,1.00000,1.00000,1.00000,1.00000,21.30491s
200,20,3,0.00000,0.97500,65,0.90574,0.90909,0.81395,0.85890,122.14605s,57,0.89404,0.88372,0.77551,0.82609,101.23667s,47,1.00000,1.00000,1.00000,1.00000,21.78912s
200,20,3,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,25.64982s,2,0.67550,-nan,0.00000,-nan,21.75248s,20,0.94737,1.00000,0.83333,0.90909,13.65872s
200,20,3,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,26.77453s,7,0.75497,0.65000,0.53061,0.58427,21.53807s,29,1.00000,1.00000,1.00000,1.00000,19.42616s
200,20,3,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,103.60542s,37,0.84768,0.84211,0.65306,0.73563,83.39412s,41,1.00000,1.00000,1.00000,1.00000,20.27946s
200,20,3,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,25.30018s,2,0.67550,-nan,0.00000,-nan,21.98017s,13,0.94737,1.00000,0.83333,0.90909,13.31897s
200,20,3,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,26.11220s,2,0.67550,-nan,0.00000,-nan,21.67112s,19,1.00000,1.00000,1.00000,1.00000,16.11663s
200,20,3,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,51.36608s,18,0.83444,0.81579,0.63265,0.71264,29.46467s,28,1.00000,1.00000,1.00000,1.00000,20.09131s
200,20,6,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,97.45748s,8,0.74834,0.65714,0.46939,0.54762,84.42284s,32,1.00000,1.00000,1.00000,1.00000,42.71115s
200,20,6,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,100.99281s,23,0.82781,0.82857,0.59184,0.69048,88.39714s,48,1.00000,1.00000,1.00000,1.00000,47.34532s
200,20,6,0.00000,0.97500,63,0.90164,0.90789,0.80233,0.85185,186.46999s,56,0.89404,0.90244,0.75510,0.82222,158.26468s,46,1.00000,1.00000,1.00000,1.00000,47.97822s
200,20,6,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,91.10266s,2,0.67550,-nan,0.00000,-nan,78.90428s,19,1.00000,1.00000,1.00000,1.00000,39.76311s
200,20,6,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,93.26971s,7,0.75497,0.65000,0.53061,0.58427,80.20496s,29,1.00000,1.00000,1.00000,1.00000,45.99843s
200,20,6,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,169.40288s,37,0.84768,0.84211,0.65306,0.73563,140.60421s,41,1.00000,1.00000,1.00000,1.00000,46.76815s
200,20,6,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,90.30794s,2,0.67550,-nan,0.00000,-nan,78.94179s,13,0.94737,1.00000,0.83333,0.90909,39.17092s
200,20,6,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,92.04279s,2,0.67550,-nan,0.00000,-nan,79.44539s,19,1.00000,1.00000,1.00000,1.00000,42.32399s
200,20,6,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,118.58207s,18,0.83444,0.81579,0.63265,0.71264,87.60008s,28,1.00000,1.00000,1.00000,1.00000,47.44848s
200,20,9,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,218.88330s,8,0.74834,0.65714,0.46939,0.54762,190.05691s,32,1.00000,1.00000,1.00000,1.00000,89.60188s
200,20,9,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,220.13863s,23,0.82781,0.82857,0.59184,0.69048,191.71805s,42,1.00000,1.00000,1.00000,1.00000,92.67230s
200,20,9,0.00000,0.97500,61,0.90574,0.92000,0.80233,0.85714,301.44978s,56,0.89404,0.90244,0.75510,0.82222,258.76268s,46,1.00000,1.00000,1.00000,1.00000,93.48068s
200,20,9,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,208.31339s,2,0.67550,-nan,0.00000,-nan,181.66528s,19,1.00000,1.00000,1.00000,1.00000,85.90208s
200,20,9,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,209.22870s,7,0.75497,0.65000,0.53061,0.58427,181.12348s,31,1.00000,1.00000,1.00000,1.00000,92.25277s
200,20,9,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,282.07074s,37,0.84768,0.84211,0.65306,0.73563,238.68629s,41,1.00000,1.00000,1.00000,1.00000,92.64440s
200,20,9,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,203.64114s,2,0.67550,-nan,0.00000,-nan,178.87300s,13,0.94737,1.00000,0.83333,0.90909,84.70186s
200,20,9,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,206.54238s,2,0.67550,-nan,0.00000,-nan,179.10935s,18,1.00000,1.00000,1.00000,1.00000,87.75891s
200,20,9,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,233.37864s,18,0.83444,0.81579,0.63265,0.71264,188.13763s,28,1.00000,1.00000,1.00000,1.00000,94.18093s
200,20,12,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,386.28901s,8,0.74834,0.65714,0.46939,0.54762,337.57010s,32,1.00000,1.00000,1.00000,1.00000,153.53659s
200,20,12,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,392.11252s,23,0.82781,0.82857,0.59184,0.69048,343.13363s,44,1.00000,1.00000,1.00000,1.00000,159.81517s
200,20,12,0.00000,0.97500,61,0.90574,0.92000,0.80233,0.85714,461.20404s,56,0.89404,0.90244,0.75510,0.82222,398.04373s,46,1.00000,1.00000,1.00000,1.00000,157.54935s
200,20,12,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,371.16661s,2,0.67550,-nan,0.00000,-nan,324.12436s,19,1.00000,1.00000,1.00000,1.00000,150.82572s
200,20,12,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,373.26980s,7,0.75497,0.65000,0.53061,0.58427,325.69204s,31,1.00000,1.00000,1.00000,1.00000,158.64471s
200,20,12,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,447.52228s,37,0.84768,0.84211,0.65306,0.73563,383.79069s,41,1.00000,1.00000,1.00000,1.00000,159.26083s
200,20,12,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,371.20685s,2,0.67550,-nan,0.00000,-nan,323.89245s,13,0.94737,1.00000,0.83333,0.90909,151.60428s
200,20,12,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,370.65022s,2,0.67550,-nan,0.00000,-nan,322.45261s,18,1.00000,1.00000,1.00000,1.00000,153.39955s
200,20,12,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,392.13226s,18,0.83444,0.81579,0.63265,0.71264,326.42858s,28,1.00000,1.00000,1.00000,1.00000,156.23513s
200,20,15,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,615.08392s,8,0.74834,0.65714,0.46939,0.54762,534.77924s,32,1.00000,1.00000,1.00000,1.00000,239.57509s
200,20,15,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,619.12051s,23,0.82781,0.82857,0.59184,0.69048,540.70539s,44,1.00000,1.00000,1.00000,1.00000,246.46986s
200,20,15,0.00000,0.97500,62,0.90574,0.92000,0.80233,0.85714,674.15626s,56,0.89404,0.90244,0.75510,0.82222,582.91714s,46,1.00000,1.00000,1.00000,1.00000,243.51819s
200,20,15,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,584.80778s,2,0.67550,-nan,0.00000,-nan,509.90836s,19,1.00000,1.00000,1.00000,1.00000,235.79494s
200,20,15,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,588.63277s,7,0.75497,0.65000,0.53061,0.58427,513.13713s,31,1.00000,1.00000,1.00000,1.00000,243.53043s
200,20,15,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,659.38530s,37,0.84768,0.84211,0.65306,0.73563,566.81907s,41,1.00000,1.00000,1.00000,1.00000,243.62903s
200,20,15,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,580.58777s,2,0.67550,-nan,0.00000,-nan,505.94706s,13,0.94737,1.00000,0.83333,0.90909,233.54878s
200,20,15,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,584.15176s,2,0.67550,-nan,0.00000,-nan,507.87326s,19,1.00000,1.00000,1.00000,1.00000,238.70045s
200,20,15,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,609.53402s,18,0.83444,0.81579,0.63265,0.71264,515.52480s,29,1.00000,1.00000,1.00000,1.00000,242.82371s
200,20,18,0.00000,0.87500,10,0.79918,0.81356,0.55814,0.66207,888.03370s,8,0.74834,0.65714,0.46939,0.54762,770.92348s,32,1.00000,1.00000,1.00000,1.00000,344.60706s
200,20,18,0.00000,0.92500,24,0.84836,0.87692,0.66279,0.75497,889.74996s,23,0.82781,0.82857,0.59184,0.69048,773.60843s,44,1.00000,1.00000,1.00000,1.00000,346.78514s
200,20,18,0.00000,0.97500,62,0.90574,0.92000,0.80233,0.85714,937.61118s,56,0.89404,0.90244,0.75510,0.82222,815.15133s,46,1.00000,1.00000,1.00000,1.00000,349.95166s
200,20,18,0.20000,0.87500,6,0.79508,0.83333,0.52326,0.64286,849.52612s,2,0.67550,-nan,0.00000,-nan,734.16232s,19,1.00000,1.00000,1.00000,1.00000,339.28397s
200,20,18,0.20000,0.92500,14,0.81967,0.77632,0.68605,0.72840,864.00988s,7,0.75497,0.65000,0.53061,0.58427,750.62305s,31,1.00000,1.00000,1.00000,1.00000,353.26219s
200,20,18,0.20000,0.97500,35,0.89344,0.94118,0.74419,0.83117,918.52702s,37,0.84768,0.84211,0.65306,0.73563,794.37222s,41,1.00000,1.00000,1.00000,1.00000,347.59168s
200,20,18,0.50000,0.87500,2,0.64754,-nan,0.00000,-nan,846.60294s,2,0.67550,-nan,0.00000,-nan,736.69533s,13,0.94737,1.00000,0.83333,0.90909,336.43689s
200,20,18,0.50000,0.92500,8,0.81557,0.84746,0.58140,0.68966,812.45974s,2,0.67550,-nan,0.00000,-nan,711.19353s,18,1.00000,1.00000,1.00000,1.00000,338.92631s
200,20,18,0.50000,0.97500,23,0.85656,0.89231,0.67442,0.76821,875.51049s,18,0.83444,0.81579,0.63265,0.71264,744.19854s,30,1.00000,1.00000,1.00000,1.00000,346.69385s
