Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,15,18,0.20000,0.99000,64,0.64783,553.63149s,50,0.91286,477.85180s,65,0.99921,173.19290s
100,15,18,0.50000,0.90000,13,0.48433,534.92734s,24,0.81317,473.38501s,33,0.98055,171.27026s
100,15,18,0.50000,0.95000,38,0.59008,552.30871s,34,0.83028,478.86186s,73,0.99420,175.28688s
100,15,18,0.50000,0.99000,56,0.62089,550.38112s,50,0.85418,474.30558s,70,0.99496,171.90412s
100,20,3,0.00000,0.90000,57,0.65409,76.16787s,45,0.92515,51.13356s,64,1.00000,29.86477s
100,20,3,0.00000,0.95000,54,0.64184,77.44879s,54,0.93054,65.78959s,59,1.00000,28.80493s
100,20,3,0.00000,0.99000,62,0.65154,80.00187s,68,0.93539,68.28493s,62,1.00000,29.65740s
100,20,3,0.20000,0.90000,42,0.62344,60.31256s,38,0.88755,50.15344s,67,0.99901,14.38582s
100,20,3,0.20000,0.95000,61,0.65820,62.03762s,49,0.90545,50.86536s,75,0.99915,14.73007s
100,20,3,0.20000,0.99000,69,0.65638,63.58419s,51,0.91286,50.03061s,63,0.99909,14.24306s
100,20,3,0.50000,0.90000,13,0.48433,36.87387s,30,0.82362,48.64264s,31,0.97300,13.05933s
100,20,3,0.50000,0.95000,52,0.61161,61.06283s,34,0.84858,49.93042s,72,0.99318,14.96235s
100,20,3,0.50000,0.99000,57,0.63116,63.64863s,50,0.85209,50.08592s,60,0.98917,14.21348s
100,20,6,0.00000,0.90000,54,0.64884,129.60665s,53,0.93401,111.28289s,62,1.00000,47.00930s
100,20,6,0.00000,0.95000,59,0.64503,133.72842s,50,0.93260,99.71620s,64,1.00000,48.12501s
100,20,6,0.00000,0.99000,69,0.66968,136.07265s,57,0.93414,112.28761s,62,1.00000,47.05786s
100,20,6,0.20000,0.90000,39,0.58789,115.03445s,37,0.88361,97.61156s,67,0.99912,31.91118s
