Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,15,12,0.00000,0.99970,39,1.00000,12.80157s,98,0.99985,206.95075s,14,1.00000,14.17748s
100,15,12,0.20000,0.99930,18,0.98430,11.62527s,57,0.98882,178.92941s,14,0.99815,13.86244s
100,15,12,0.20000,0.99950,22,0.99130,12.09438s,80,0.99348,178.85898s,8,0.77903,13.50686s
100,15,12,0.20000,0.99970,36,0.99999,12.59342s,77,0.99599,179.96487s,21,1.00000,13.72546s
100,15,12,0.50000,0.99930,18,0.99281,11.72932s,59,0.98309,180.86188s,27,0.99998,14.52410s
100,15,12,0.50000,0.99950,19,0.96733,12.23336s,57,0.98583,181.04912s,27,1.00000,14.14550s
100,15,12,0.50000,0.99970,42,0.99993,12.78091s,70,0.98878,181.38557s,42,1.00000,15.03339s
100,15,15,0.00000,0.99930,23,1.00000,18.45245s,87,0.99904,302.67166s,4,0.77746,21.93287s
100,15,15,0.00000,0.99950,39,1.00000,18.82434s,96,0.99910,307.64178s,7,0.94786,22.92353s
100,15,15,0.00000,0.99970,42,1.00000,18.94419s,94,0.99990,309.54342s,15,1.00000,21.81021s
100,15,15,0.20000,0.99930,18,0.98430,17.91954s,78,0.99449,285.74760s,6,0.30420,20.76631s
100,15,15,0.20000,0.99950,24,0.99973,18.28278s,88,0.99412,290.33213s,12,0.97900,20.92596s
100,15,15,0.20000,0.99970,45,1.00000,18.85766s,75,0.99378,280.24365s,23,1.00000,21.14056s
100,15,15,0.50000,0.99930,18,0.98938,18.08706s,59,0.98811,284.26880s,29,0.99999,22.23937s
100,15,15,0.50000,0.99950,19,0.96751,18.42010s,50,0.97445,284.56781s,23,1.00000,21.47296s
100,15,15,0.50000,0.99970,42,0.99994,18.91839s,84,0.99450,287.58613s,67,1.00000,22.61424s
100,15,18,0.00000,0.99930,24,1.00000,26.19250s,84,0.99764,429.20210s,4,0.77746,33.51846s
100,15,18,0.00000,0.99950,38,1.00000,26.33174s,88,0.99875,419.73482s,7,0.94786,32.28522s
100,15,18,0.00000,0.99970,39,1.00000,26.77825s,102,0.99998,439.86113s,14,1.00000,31.40862s
100,15,18,0.20000,0.99930,19,0.99643,25.39320s,52,0.98694,408.71110s,6,0.29809,30.05401s
100,15,18,0.20000,0.99950,26,0.99996,25.96564s,75,0.99454,405.56370s,8,0.87065,30.12277s
100,15,18,0.20000,0.99970,44,0.99999,26.44116s,74,0.99168,403.93817s,24,1.00000,30.71611s
100,15,18,0.50000,0.99930,19,0.99281,25.86736s,57,0.98718,408.75890s,18,0.99842,30.91825s
100,15,18,0.50000,0.99950,21,0.99752,26.61132s,47,0.97358,406.19819s,28,1.00000,31.73455s
100,15,18,0.50000,0.99970,42,0.99993,26.61416s,66,0.98780,405.65941s,47,1.00000,31.21068s
100,20,3,0.00000,0.99930,22,1.00000,2.74968s,88,0.99945,44.33219s,4,0.77746,2.74009s
100,20,3,0.00000,0.99950,30,1.00000,3.57751s,92,0.99958,45.84481s,7,0.93755,2.64935s
100,20,3,0.00000,0.99970,41,1.00000,3.73955s,98,0.99984,49.01230s,12,0.97064,2.40290s
100,20,3,0.20000,0.99930,16,0.96037,2.03354s,56,0.98662,21.97571s,21,1.00000,2.33275s
100,20,3,0.20000,0.99950,21,0.99343,2.27637s,74,0.99592,21.87668s,6,-0.21825,1.94836s
100,20,3,0.20000,0.99970,40,0.99999,3.02771s,83,0.99621,22.15788s,22,1.00000,2.17475s
100,20,3,0.50000,0.99930,17,0.96669,2.00792s,66,0.99039,22.28809s,19,0.99925,2.28527s
100,20,3,0.50000,0.99950,19,0.98890,2.37711s,55,0.98676,21.68479s,23,1.00000,2.43048s
