Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,20,18,0.00000,0.99950,20,0.99926,17.35241s,53,0.98167,241.28012s,6,0.94185,19.57024s
100,20,18,0.00000,0.99970,23,0.99926,17.62474s,58,0.98167,240.44042s,8,0.97505,19.64393s
100,20,18,0.20000,0.99930,14,0.86161,16.95604s,45,0.97951,224.76853s,5,-0.27590,18.79027s
100,20,18,0.20000,0.99950,15,0.93314,17.19923s,50,0.98031,226.58887s,10,0.19980,18.73247s
100,20,18,0.20000,0.99970,29,0.94229,17.54065s,45,0.98010,228.51774s,16,0.98026,18.98742s
100,20,18,0.50000,0.99930,14,0.90273,17.04763s,45,0.97769,226.17584s,15,0.95815,18.54011s
100,20,18,0.50000,0.99950,18,0.91279,17.29533s,45,0.97727,227.70313s,21,0.98025,19.14079s
100,20,18,0.50000,0.99970,30,0.92561,17.43103s,49,0.97752,228.59739s,23,0.97833,19.09988s
150,10,3,0.00000,0.99930,18,0.99926,0.79100s,59,0.98167,20.90817s,3,0.01479,0.70841s
150,10,3,0.00000,0.99950,20,0.99926,1.10619s,52,0.98167,19.63530s,6,0.89298,0.74384s
150,10,3,0.00000,0.99970,25,0.99926,1.29512s,56,0.98167,20.49565s,8,0.94445,0.72116s
150,10,3,0.20000,0.99930,11,0.85733,0.63488s,48,0.98038,7.48016s,4,0.24125,0.62069s
150,10,3,0.20000,0.99950,18,0.93784,0.81429s,49,0.98052,7.25072s,9,0.96651,0.57548s
150,10,3,0.20000,0.99970,30,0.94111,1.08491s,51,0.98079,7.10289s,17,0.98118,0.77429s
150,10,3,0.50000,0.99930,13,0.87286,0.65945s,45,0.97696,7.12981s,15,0.95504,0.69601s
150,10,3,0.50000,0.99950,17,0.92174,0.81415s,47,0.97674,7.05105s,21,0.97881,0.93110s
150,10,3,0.50000,0.99970,33,0.92764,1.28233s,52,0.97814,7.74602s,24,0.97701,1.01933s
150,10,6,0.00000,0.99930,17,0.99926,1.81524s,55,0.98167,32.73407s,3,0.01479,2.23722s
150,10,6,0.00000,0.99950,19,0.99926,1.96359s,56,0.98167,33.21416s,7,0.94185,1.83454s
150,10,6,0.00000,0.99970,25,0.99926,2.20604s,55,0.98167,33.18150s,8,0.72194,1.81958s
150,10,6,0.20000,0.99930,9,0.84721,1.55384s,50,0.98030,19.54910s,5,-0.39037,1.64030s
150,10,6,0.20000,0.99950,15,0.93314,1.84343s,50,0.98029,19.76118s,12,0.97406,1.72765s
150,10,6,0.20000,0.99970,26,0.94124,2.01892s,50,0.98069,19.55726s,18,0.97960,1.71642s
150,10,6,0.50000,0.99930,12,0.86895,1.61081s,45,0.97712,19.61120s,14,0.79261,1.70259s
150,10,6,0.50000,0.99950,15,0.90733,2.19556s,47,0.97774,19.75661s,23,0.97871,1.82329s
150,10,6,0.50000,0.99970,38,0.92720,2.11882s,49,0.97748,19.75283s,36,0.98094,2.33931s
150,10,9,0.00000,0.99930,17,0.99926,3.72721s,55,0.98167,54.88123s,3,0.34261,3.80057s
150,10,9,0.00000,0.99950,18,0.99926,3.70957s,54,0.98167,54.53071s,6,0.67260,3.73953s
150,10,9,0.00000,0.99970,25,0.99926,3.74097s,54,0.98167,53.66997s,10,0.95106,3.62387s
150,10,9,0.20000,0.99930,11,0.85208,3.23888s,49,0.98027,40.97234s,7,0.34468,3.43501s
150,10,9,0.20000,0.99950,15,0.93314,3.46898s,51,0.98042,41.40003s,12,0.96749,3.45471s
150,10,9,0.20000,0.99970,24,0.93812,3.79334s,53,0.98060,41.43880s,18,0.97960,3.52981s
150,10,9,0.50000,0.99930,14,0.90273,3.20938s,46,0.97648,41.17447s,14,0.95468,3.49313s
