Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
150,10,3,0.00000,0.99940,15,0.99926,0.71258s,36,0.97071,4.65329s,5,0.89440,0.56059s
150,10,3,0.00000,0.99600,2,0.03096,0.46833s,28,0.96721,4.58534s,2,0.01479,0.43549s
150,10,3,0.00000,0.99980,20,0.99926,0.89173s,42,0.97071,4.67686s,15,1.00000,0.65071s
150,10,3,0.20000,0.99940,11,0.92866,0.54723s,36,0.96955,4.71414s,5,0.44359,0.49236s
150,10,3,0.20000,0.99600,2,-0.04882,0.46690s,29,0.96865,4.53799s,2,-0.29522,0.36310s
150,10,3,0.20000,0.99980,28,0.94119,0.85032s,35,0.96951,4.86919s,17,0.98700,0.59672s
150,10,3,0.50000,0.99940,12,0.90047,0.55164s,33,0.96627,4.60013s,13,0.95465,0.55346s
150,10,3,0.50000,0.99600,3,0.02179,0.46358s,17,0.94832,3.81076s,2,-1.74225,0.37167s
150,10,3,0.50000,0.99980,21,0.91545,0.86928s,32,0.96585,4.81643s,39,0.97183,0.89237s
150,10,6,0.00000,0.99940,16,0.99926,1.46445s,37,0.97071,12.52483s,5,0.89440,1.43048s
150,10,6,0.00000,0.99600,2,0.03096,1.35102s,34,0.97069,12.53967s,2,0.01479,1.38275s
150,10,6,0.00000,0.99980,22,0.99926,1.68203s,41,0.97071,12.53456s,13,1.00000,1.51714s
150,10,6,0.20000,0.99940,10,0.91633,1.45731s,35,0.96948,12.69932s,6,-0.61898,1.32815s
150,10,6,0.20000,0.99600,2,-0.04882,1.29556s,25,0.96180,12.63157s,2,-0.29522,1.20881s
150,10,6,0.20000,0.99980,24,0.94177,1.62844s,35,0.96951,12.95643s,18,0.98707,2.00533s
150,10,6,0.50000,0.99940,11,0.88199,1.26494s,33,0.96632,12.65576s,16,0.96594,1.53964s
150,10,6,0.50000,0.99600,3,0.02179,1.22686s,18,0.95432,11.88633s,2,-1.74225,1.21317s
150,10,6,0.50000,0.99980,24,0.91832,1.56298s,34,0.96654,12.78766s,35,0.97694,1.64407s
150,10,9,0.00000,0.99940,16,0.99926,2.95614s,36,0.97071,26.97532s,5,0.89440,2.82801s
150,10,9,0.00000,0.99600,2,0.03096,2.86401s,35,0.97071,26.78787s,2,0.01479,2.96109s
150,10,9,0.00000,0.99980,22,0.99926,2.97766s,41,0.97071,26.72586s,14,1.00000,2.98375s
150,10,9,0.20000,0.99940,13,0.92951,2.72489s,33,0.96942,26.97421s,6,0.47300,2.75898s
150,10,9,0.20000,0.99600,2,-0.04882,2.97093s,24,0.96459,25.96951s,2,-0.29522,2.58054s
150,10,9,0.20000,0.99980,25,0.94179,3.05704s,35,0.96951,27.29252s,18,0.98478,2.97872s
150,10,9,0.50000,0.99940,12,0.88235,2.63885s,34,0.96630,26.91148s,16,0.96742,2.84478s
150,10,9,0.50000,0.99600,3,0.02179,2.61305s,18,0.95432,25.75385s,2,-1.74225,2.64510s
150,10,9,0.50000,0.99980,25,0.91832,3.12148s,34,0.96645,26.94325s,28,0.97736,3.09451s
150,10,12,0.00000,0.99940,16,0.99926,4.92211s,39,0.97071,46.79918s,5,0.89440,5.00499s
150,10,12,0.00000,0.99600,2,0.03096,5.05115s,35,0.96899,47.19672s,2,0.01479,5.04065s
150,10,12,0.00000,0.99980,22,0.99926,4.88992s,42,0.97071,47.11868s,15,1.00000,4.95320s
150,10,12,0.20000,0.99940,12,0.91929,5.07648s,35,0.96943,47.37706s,8,0.20217,4.86403s
150,10,12,0.20000,0.99600,2,-0.04882,4.85305s,28,0.96509,46.56740s,2,-0.29522,4.63285s
150,10,12,0.20000,0.99980,25,0.94060,4.94931s,35,0.96951,47.29809s,18,0.98707,4.98626s
150,10,12,0.50000,0.99940,12,0.88235,4.62640s,36,0.96655,47.37539s,15,0.96813,4.90392s
150,10,12,0.50000,0.99600,3,0.02179,4.78552s,18,0.95432,46.00598s,2,-1.74225,4.71089s
150,10,12,0.50000,0.99980,25,0.91832,4.83521s,33,0.96642,47.63742s,31,0.97694,5.18203s
150,10,15,0.00000,0.99940,16,0.99926,7.64280s,37,0.97071,73.43377s,5,0.89440,7.77647s
150,10,15,0.00000,0.99600,2,0.03096,7.76909s,32,0.97071,73.43885s,2,0.01479,7.33076s
150,10,15,0.00000,0.99980,22,0.99926,7.72745s,41,0.97071,74.46469s,15,1.00000,7.83398s
150,10,15,0.20000,0.99940,13,0.92951,7.27547s,36,0.96949,72.99404s,7,0.44363,7.46753s
150,10,15,0.20000,0.99600,2,-0.04882,7.36757s,29,0.96429,73.60298s,2,-0.29522,7.45639s
150,10,15,0.20000,0.99980,29,0.93998,7.43539s,35,0.96951,75.14028s,19,0.98538,7.61557s
150,10,15,0.50000,0.99940,12,0.88235,7.23194s,34,0.96627,74.09614s,15,0.96813,7.60789s
150,10,15,0.50000,0.99600,3,0.02179,7.41778s,18,0.95432,72.94494s,2,-1.74225,7.45629s
150,10,15,0.50000,0.99980,23,0.91832,7.34834s,34,0.96645,74.72938s,27,0.97183,7.89200s
150,10,18,0.00000,0.99940,16,0.99926,11.26478s,36,0.97071,105.87973s,5,0.89440,10.97498s
150,10,18,0.00000,0.99600,2,0.03096,11.53713s,37,0.97071,107.19864s,2,0.01479,10.99991s
150,10,18,0.00000,0.99980,20,0.99926,10.32202s,42,0.97071,105.07976s,15,1.00000,11.13084s
150,10,18,0.20000,0.99940,13,0.92951,10.36455s,36,0.96935,106.13397s,7,0.44363,10.70423s
150,10,18,0.20000,0.99600,2,-0.04882,10.52302s,25,0.96513,106.30296s,2,-0.29522,10.63312s
150,10,18,0.20000,0.99980,26,0.94177,10.51645s,35,0.96951,106.72254s,17,0.98652,11.09897s
150,10,18,0.50000,0.99940,12,0.88235,10.19222s,34,0.96633,105.30272s,15,0.96813,11.26110s
150,10,18,0.50000,0.99600,3,0.02179,10.11679s,18,0.95432,104.44954s,2,-1.74225,10.73412s
150,10,18,0.50000,0.99980,21,0.91832,10.32813s,34,0.96645,106.21803s,26,0.97449,11.40335s
150,15,3,0.00000,0.99940,15,0.99926,1.05276s,38,0.97071,7.33202s,5,0.89440,0.75468s
150,15,3,0.00000,0.99600,2,0.03096,0.81085s,28,0.96721,7.13163s,2,0.01479,0.69501s
150,15,3,0.00000,0.99980,20,0.99926,1.36485s,41,0.97071,7.28029s,15,1.00000,0.89551s
150,15,3,0.20000,0.99940,11,0.92866,0.77831s,36,0.96955,7.36690s,5,0.44359,0.69865s
150,15,3,0.20000,0.99600,2,-0.04882,0.65842s,29,0.96865,7.06297s,2,-0.29522,0.57783s
150,15,3,0.20000,0.99980,28,0.94119,1.39593s,35,0.96947,7.27928s,15,0.98242,0.95577s
150,15,3,0.50000,0.99940,12,0.90047,0.79458s,33,0.96627,7.40264s,13,0.95465,0.75501s
150,15,3,0.50000,0.99600,3,0.02179,0.65619s,17,0.94832,6.03280s,2,-1.74225,0.55905s
150,15,3,0.50000,0.99980,21,0.91545,1.25976s,33,0.96602,7.21982s,36,0.97907,1.36635s
150,15,6,0.00000,0.99940,16,0.99926,2.31560s,38,0.97071,19.66092s,5,0.89440,2.13844s
150,15,6,0.00000,0.99600,2,0.03096,2.10720s,34,0.97069,19.76990s,2,0.01479,2.07735s
150,15,6,0.00000,0.99980,22,0.99926,2.54986s,43,0.97071,19.51771s,14,1.00000,2.16039s
150,15,6,0.20000,0.99940,10,0.91633,2.15246s,33,0.96930,19.88700s,6,-0.61898,2.10043s
150,15,6,0.20000,0.99600,2,-0.04882,1.87314s,25,0.96180,19.74850s,2,-0.29522,1.87043s
150,15,6,0.20000,0.99980,24,0.94177,2.44899s,37,0.96955,19.77986s,17,0.98640,2.23454s
150,15,6,0.50000,0.99940,11,0.88199,2.05219s,36,0.96476,19.74003s,16,0.96594,2.32570s
150,15,6,0.50000,0.99600,3,0.02179,1.88931s,18,0.95432,18.42410s,2,-1.74225,1.85256s
150,15,6,0.50000,0.99980,24,0.91832,2.43099s,35,0.96657,19.30005s,32,0.97744,2.74666s
150,15,9,0.00000,0.99940,16,0.99926,4.44516s,37,0.97071,41.54345s,5,0.89440,4.80807s
150,15,9,0.00000,0.99600,2,0.03096,4.59696s,35,0.97071,41.91485s,2,0.01479,4.38406s
150,15,9,0.00000,0.99980,22,0.99926,4.84477s,43,0.97071,42.20179s,13,1.00000,4.46433s
150,15,9,0.20000,0.99940,13,0.92951,4.18676s,33,0.96942,42.22740s,6,0.47300,4.14675s
150,15,9,0.20000,0.99600,2,-0.04882,4.15458s,24,0.96459,41.64863s,2,-0.29522,4.03416s
150,15,9,0.20000,0.99980,25,0.94179,4.59848s,36,0.96948,41.97706s,18,0.98707,4.52945s
150,15,9,0.50000,0.99940,12,0.88235,4.09044s,34,0.96630,41.47194s,16,0.96742,4.43217s
150,15,9,0.50000,0.99600,3,0.02179,5.87902s,18,0.95432,40.57868s,2,-1.74225,4.11504s
150,15,9,0.50000,0.99980,25,0.91832,4.55207s,33,0.96574,42.27898s,27,0.97900,4.80358s
150,15,12,0.00000,0.99940,16,0.99926,7.68982s,39,0.97071,74.06920s,5,0.89440,7.79142s
150,15,12,0.00000,0.99600,2,0.03096,7.79663s,35,0.96899,73.63740s,2,0.01479,7.44608s
150,15,12,0.00000,0.99980,22,0.99926,7.57438s,43,0.97071,73.96066s,15,1.00000,7.75017s
150,15,12,0.20000,0.99940,12,0.91929,7.52959s,35,0.96943,74.72869s,8,0.20217,7.39413s
